srd_id,srd_full_id,srd_title,target,req_id,req_section,req_text,text_length,has_code_block,weight,state,release_id,acceptance_criteria_count,package_contract_signature
srd047,srd047-hostname,cmd/hostname: Print System Hostname,cmd/hostname,R3.3,R3,All differential tests must set LC_ALL=C in the environment.,60,False,1,complete,rel03.1,2,
srd048,srd048-hostid,cmd/hostid: Print Numeric Host Identifier,cmd/hostid,R1.1,R1,"When invoked with no arguments, must print the 32-bit host identifier as an 8-digit lowercase hexadecimal number followed by a newline and exit 0.",146,False,1,complete,rel03.1,3,
srd048,srd048-hostid,cmd/hostid: Print Numeric Host Identifier,cmd/hostid,R1.2,R1,The value must be derived from the gethostid(3) syscall or equivalent system call on the current platform.,106,False,1,complete,rel03.1,2,
srd048,srd048-hostid,cmd/hostid: Print Numeric Host Identifier,cmd/hostid,R2.1,R2,"If any extra operand is provided (beyond --help and --version), must print an error message to stderr and exit 1.",113,False,1,complete,rel03.1,3,
srd048,srd048-hostid,cmd/hostid: Print Numeric Host Identifier,cmd/hostid,R2.2,R2,Must not accept any flags other than --help and --version. Unknown flags must produce an error message to stderr and exit 1.,124,False,1,complete,rel03.1,3,
srd048,srd048-hostid,cmd/hostid: Print Numeric Host Identifier,cmd/hostid,R3.1,R3,Differential tests must compare stdout output and exit codes between the Go binary and the reference binary (ghostid) via pkg/testutils.,136,False,1,complete,rel03.1,3,
srd048,srd048-hostid,cmd/hostid: Print Numeric Host Identifier,cmd/hostid,R3.2,R3,"Tests must cover: normal invocation (no arguments), extra operand error, and unknown flag error.",96,False,1,complete,rel03.1,3,
srd048,srd048-hostid,cmd/hostid: Print Numeric Host Identifier,cmd/hostid,R3.3,R3,All differential tests must set LC_ALL=C in the environment.,60,False,1,complete,rel03.1,2,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R1.1,R1,"When invoked with one or more path arguments and no flags, must resolve each path to its canonical absolute form (all symlinks resolved, no . or .. components) and print one per line, exiting 0.",194,False,1,complete,rel04.1,3,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R1.2,R1,"If the resolved path does not exist by default, must print an error to stderr and exit 1 for that operand.",106,False,1,complete,rel04.1,4,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R1.3,R1,"-e (--canonicalize-existing) requires that every component of the path exists. If any component is missing, must print an error to stderr and exit 1.",149,False,1,complete,rel04.1,4,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R1.4,R1,-m (--canonicalize-missing) requires no component to exist. Must resolve as far as possible and construct the remainder without checking existence.,147,False,1,complete,rel04.1,3,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R1.5,R1,"-s (--strip, --no-symlinks) must not resolve symlinks; only clean . and .. components and prepend the working directory for relative paths.",139,False,1,complete,rel04.1,2,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R2.1,R2,--relative-to=DIR must print each resolved path relative to DIR instead of as an absolute path.,95,False,1,complete,rel04.1,1,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R2.2,R2,--relative-base=DIR must print paths relative to DIR when the resolved path starts with DIR; otherwise print the absolute path.,127,False,1,complete,rel04.1,1,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R2.3,R2,"When both --relative-to and --relative-base are specified, --relative-to is applied only if the path starts with --relative-base.",129,False,1,complete,rel04.1,1,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R3.1,R3,"If no operand is provided, must print a usage error to stderr and exit 1.",73,False,1,complete,rel04.1,3,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R3.2,R3,Unknown flags must produce an error message to stderr and exit 1.,65,False,1,complete,rel04.1,3,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R3.3,R3,"When multiple paths are given and some fail, must print errors for the failing paths and exit 1 (but still print successful resolutions).",137,False,1,complete,rel04.1,3,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R4.1,R4,Differential tests must compare stdout output and exit codes between the Go binary and the reference binary (grealpath) via pkg/testutils.,138,False,1,complete,rel04.1,3,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R4.2,R4,"Tests must cover: default resolution, -e with existing and missing paths, -m with missing paths, -s without symlink resolution, --relative-to, --relative-base, multiple operands with mixed success, and error cases.",214,False,1,uncertain,rel04.1,4,
srd049,srd049-realpath,cmd/realpath: Print Resolved Absolute Paths,cmd/realpath,R4.3,R4,All differential tests must set LC_ALL=C in the environment.,60,False,1,uncertain,rel04.1,2,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R1.1,R1,"When invoked with a symlink operand and no flags, must print the immediate target of the symbolic link followed by a newline and exit 0.",136,False,1,complete,rel04.1,3,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R1.2,R1,"If the operand is not a symbolic link (with no flags), must print nothing to stdout and exit 1.",95,False,1,complete,rel04.1,3,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R1.3,R1,"-f (--canonicalize) must resolve the full canonical path, following all symlinks. The final component need not exist, but the directory containing it must exist.",161,False,1,complete,rel04.1,3,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R1.4,R1,-e (--canonicalize-existing) must resolve the full canonical path. Every component of the path must exist; otherwise exit 1.,124,False,1,complete,rel04.1,3,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R1.5,R1,-m (--canonicalize-missing) must resolve the full canonical path. No component need exist.,90,False,1,complete,rel04.1,2,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R1.6,R1,-n (--no-newline) must suppress the trailing newline when printing a single operand.,84,False,1,complete,rel04.1,2,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R2.1,R2,"When multiple operands are given, must print each result on a separate line.",76,False,1,complete,rel04.1,1,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R2.2,R2,"When multiple operands are given with -n, -n is ignored (newlines are always printed between results).",102,False,1,complete,rel04.1,1,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R3.1,R3,"If no operand is provided, must print a usage error to stderr and exit 1.",73,False,1,complete,rel04.1,3,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R3.2,R3,Unknown flags must produce an error message to stderr and exit 1.,65,False,1,complete,rel04.1,3,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R4.1,R4,Differential tests must compare stdout output and exit codes between the Go binary and the reference binary (greadlink) via pkg/testutils.,138,False,1,complete,rel04.1,3,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R4.2,R4,"Tests must cover: symlink target, non-symlink operand, -f with existing and partial paths, -e with existing and missing paths, -m with missing paths, -n flag, multiple operands, and error cases.",194,False,1,complete,rel04.1,3,
srd050,srd050-readlink,cmd/readlink: Print Symlink Target or Canonical Path,cmd/readlink,R4.3,R4,All differential tests must set LC_ALL=C in the environment.,60,False,1,uncertain,rel04.1,2,
srd051,srd051-pwd,cmd/pwd: Print Working Directory,cmd/pwd,R1.1,R1,"When invoked with no arguments, must print the current working directory followed by a newline and exit 0. The default mode is -P (physical).",141,False,1,complete,rel04.1,3,
srd051,srd051-pwd,cmd/pwd: Print Working Directory,cmd/pwd,R1.2,R1,"-L (--logical) must print the value of the PWD environment variable if it names the current directory and contains no . or .. components. If PWD is unset or invalid, must fall back to physical mode.",198,False,1,complete,rel04.1,3,
srd051,srd051-pwd,cmd/pwd: Print Working Directory,cmd/pwd,R1.3,R1,-P (--physical) must print the resolved physical path with all symlinks resolved.,81,False,1,complete,rel04.1,3,
srd051,srd051-pwd,cmd/pwd: Print Working Directory,cmd/pwd,R1.4,R1,"When both -L and -P are given, the last one specified takes precedence.",71,False,1,complete,rel04.1,4,
srd051,srd051-pwd,cmd/pwd: Print Working Directory,cmd/pwd,R2.1,R2,"If any positional operand is provided, must print an error message to stderr and exit 1.",88,False,1,complete,rel04.1,2,
srd051,srd051-pwd,cmd/pwd: Print Working Directory,cmd/pwd,R2.2,R2,Unknown flags must produce an error message to stderr and exit 1.,65,False,1,complete,rel04.1,2,
srd051,srd051-pwd,cmd/pwd: Print Working Directory,cmd/pwd,R3.1,R3,Differential tests must compare stdout output and exit codes between the Go binary and the reference binary (gpwd) via pkg/testutils.,133,False,1,complete,rel04.1,2,
srd051,srd051-pwd,cmd/pwd: Print Working Directory,cmd/pwd,R3.2,R3,"Tests must cover: default invocation, -L, -P, -L -P precedence, and error cases.",80,False,1,complete,rel04.1,4,
srd051,srd051-pwd,cmd/pwd: Print Working Directory,cmd/pwd,R3.3,R3,All differential tests must set LC_ALL=C in the environment.,60,False,1,complete,rel04.1,2,
srd052,srd052-tty,cmd/tty: Print Terminal File Name,cmd/tty,R1.1,R1,"When invoked with no arguments and stdin is a terminal, must print the terminal device name (e.g., /dev/ttys000) followed by a newline and exit 0.",146,False,1,complete,rel04.1,4,
srd052,srd052-tty,cmd/tty: Print Terminal File Name,cmd/tty,R1.2,R1,"When invoked with no arguments and stdin is not a terminal, must print ""not a tty"" followed by a newline and exit 1.",116,False,1,complete,rel04.1,4,
srd052,srd052-tty,cmd/tty: Print Terminal File Name,cmd/tty,R1.3,R1,"-s (--silent, --quiet) must suppress all output. The exit code is 0 if stdin is a terminal, 1 otherwise.",104,False,1,complete,rel04.1,4,
srd052,srd052-tty,cmd/tty: Print Terminal File Name,cmd/tty,R2.1,R2,"If any extra operand is provided (beyond --help and --version), must print an error message to stderr and exit 2.",113,False,1,complete,rel04.1,3,
srd052,srd052-tty,cmd/tty: Print Terminal File Name,cmd/tty,R2.2,R2,Unknown flags must produce an error message to stderr and exit 2.,65,False,1,complete,rel04.1,3,
srd052,srd052-tty,cmd/tty: Print Terminal File Name,cmd/tty,R3.1,R3,Differential tests must compare stdout output and exit codes between the Go binary and the reference binary (gtty) via pkg/testutils.,133,False,1,complete,rel04.1,4,
srd052,srd052-tty,cmd/tty: Print Terminal File Name,cmd/tty,R3.2,R3,"Tests must cover: stdin connected to a terminal (if available), stdin redirected from a file or pipe (not a tty), -s flag, and error cases.",139,False,1,complete,rel04.1,4,
srd052,srd052-tty,cmd/tty: Print Terminal File Name,cmd/tty,R3.3,R3,All differential tests must set LC_ALL=C in the environment.,60,False,1,complete,rel04.1,2,
srd053,srd053-logname,cmd/logname: Print Login Name,cmd/logname,R1.1,R1,"When invoked with no arguments, must print the login name followed by a newline and exit 0.",91,False,1,complete,rel04.1,3,
srd053,srd053-logname,cmd/logname: Print Login Name,cmd/logname,R1.2,R1,"The login name must be obtained from the system login record (getlogin(3) or equivalent), not from the effective UID.",117,False,1,complete,rel04.1,2,
srd053,srd053-logname,cmd/logname: Print Login Name,cmd/logname,R2.1,R2,"If any extra operand is provided (beyond --help and --version), must print an error message to stderr and exit 1.",113,False,1,complete,rel04.1,3,
srd053,srd053-logname,cmd/logname: Print Login Name,cmd/logname,R2.2,R2,Unknown flags must produce an error message to stderr and exit 1.,65,False,1,complete,rel04.1,3,
srd053,srd053-logname,cmd/logname: Print Login Name,cmd/logname,R2.3,R2,"If the login name cannot be determined (e.g., no controlling terminal), must print an error to stderr and exit 1.",113,False,1,uncertain,rel04.1,3,
srd053,srd053-logname,cmd/logname: Print Login Name,cmd/logname,R3.1,R3,Differential tests must compare stdout output and exit codes between the Go binary and the reference binary (glogname) via pkg/testutils.,137,False,1,uncertain,rel04.1,3,
srd053,srd053-logname,cmd/logname: Print Login Name,cmd/logname,R3.2,R3,"Tests must cover: normal invocation (no arguments), extra operand error, and unknown flag error.",96,False,1,uncertain,rel04.1,3,
srd053,srd053-logname,cmd/logname: Print Login Name,cmd/logname,R3.3,R3,All differential tests must set LC_ALL=C in the environment.,60,False,1,uncertain,rel04.1,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R1.1,R1,"When no flags are given, must sort all input lines lexicographically using byte values (LC_ALL=C).",98,False,1,complete,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R1.2,R1,"Must read from stdin when no file arguments are given or when a file argument is ""-"".",85,False,1,complete,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R1.3,R1,Must accept multiple input files and sort their combined lines as a single stream.,82,False,1,complete,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R1.4,R1,-r or --reverse must reverse the sort order.,44,False,1,complete,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R1.5,R1,-u or --unique must output only the first of an equal run (based on the active sort key).,89,False,1,complete,rel07.0,3,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R1.6,R1,-o FILE or --output=FILE must write output to FILE. FILE may be the same as an input file.,90,False,1,complete,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R1.7,R1,-s or --stable must preserve the input order of lines that compare equal.,73,False,1,complete,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R2.1,R2,"-n or --numeric-sort must sort by numeric value, parsing leading whitespace and optional sign.",94,False,1,complete,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R2.2,R2,"-h or --human-numeric-sort must sort by numeric value with SI suffixes (K, M, G, T, P, E, Z, Y).",96,False,1,complete,rel07.0,1,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R2.3,R2,-M or --month-sort must sort by month name abbreviation (JAN < FEB < ... < DEC). Unknown strings sort before JAN.,113,False,1,complete,rel07.0,1,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R2.4,R2,-V or --version-sort must sort by version number segments (natural sort).,73,False,1,complete,rel07.0,1,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R3.1,R3,-t CHAR or --field-separator=CHAR must use CHAR as the field delimiter instead of the default blank-to-non-blank transition.,124,False,1,complete,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R3.2,R3,"-k KEYDEF or --key=KEYDEF must sort by the specified key field. KEYDEF format is F[.C][OPTS][,F[.C][OPTS]] where F is field number, C is character position, and OPTS are modifier letters (n, r, h, M, V, b, d, f, i).",215,False,1,complete,rel07.0,1,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R3.3,R3,Must support multiple -k options. Earlier keys take precedence; later keys break ties.,86,False,1,complete,rel07.0,1,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R3.4,R3,-b or --ignore-leading-blanks must ignore leading blanks when finding sort keys.,80,False,1,complete,rel07.0,1,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R4.1,R4,Must exit 0 when input is sorted successfully.,46,False,1,complete,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R4.2,R4,"-c or --check must check whether input is sorted. Exit 0 if sorted, exit 1 if not. With -C or --check=quiet, suppress the diagnostic message.",141,False,1,uncertain,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R4.3,R4,"Must exit 2 on usage errors (invalid flags, conflicting options).",65,False,1,uncertain,rel07.0,2,
srd053,srd053-sort,cmd/sort: Sort Lines of Text Files,cmd/sort,R4.4,R4,"Differential tests must compare stdout output and exit codes between the Go binary and the reference binary via pkg/testutils. Tests must cover: default sort, -r, -n, -h, -M, -V, -u, -s, -k with field specs, -t delimiter, -b, -c check mode, multi-file input, and stdin.",269,False,1,uncertain,rel07.0,6,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R1.1,R1,"When two SETs are given without flags, must translate each character in SET1 to the corresponding character in SET2. If SET2 is shorter than SET1, the last character of SET2 is repeated to match SET1's length.",209,False,1,complete,rel07.0,2,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R1.2,R1,Must read from stdin and write translated output to stdout. tr does not accept file arguments.,94,False,1,complete,rel07.0,2,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R1.3,R1,"SET specifications must support: individual characters, ranges (a-z), octal escapes (\NNN), backslash escapes (\n, \t, \\, \a, \b, \f, \r, \v), and repetition (CHAR*N, CHAR*).",175,False,1,complete,rel07.0,2,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R1.4,R1,"SET specifications must support POSIX character classes: [:alnum:], [:alpha:], [:blank:], [:cntrl:], [:digit:], [:graph:], [:lower:], [:print:], [:punct:], [:space:], [:upper:], [:xdigit:].",189,False,1,complete,rel07.0,2,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R2.1,R2,-d or --delete must delete all characters in SET1 from the input. SET2 is not used with -d alone.,97,False,1,complete,rel07.0,3,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R2.2,R2,-s or --squeeze-repeats must replace each run of repeated characters listed in the last SET with a single occurrence of that character.,135,False,1,complete,rel07.0,2,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R2.3,R2,"When -d and -s are used together, must delete characters in SET1 and squeeze characters in SET2.",96,False,1,complete,rel07.0,4,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R2.4,R2,"-c or -C or --complement must complement SET1, operating on all characters not in SET1.",87,False,1,complete,rel07.0,2,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R3.1,R3,[:lower:] to [:upper:] must translate lowercase to uppercase. [:upper:] to [:lower:] must translate uppercase to lowercase.,123,False,1,complete,rel07.0,1,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R3.2,R3,"When translating (not deleting), SET2 must not be empty. If SET2 is omitted, must print a usage error.",102,False,1,complete,rel07.0,1,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R3.3,R3,Equivalence classes [=CHAR=] must be supported in SET2 for specifying characters that sort identically.,103,False,1,complete,rel07.0,1,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R4.1,R4,Must exit 0 when translation or deletion completes successfully.,64,False,1,complete,rel07.0,1,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R4.2,R4,"Must exit 1 on usage errors (missing SET, invalid class, conflicting flags).",76,False,1,complete,rel07.0,1,
srd054,srd054-tr,cmd/tr: Translate or Delete Characters,cmd/tr,R4.3,R4,"Differential tests must compare stdout output and exit codes between the Go binary and the reference binary via pkg/testutils. Tests must cover: basic translation, -d delete, -s squeeze, -c complement, -ds combined, character ranges, POSIX classes, case conversion, octal escapes, and error cases.",297,False,1,complete,rel07.0,6,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R1.1,R1,"When no flags are given, must print the last 10 lines of each input file.",73,False,1,complete,rel07.0,3,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R1.2,R1,-n NUM or --lines=NUM must print the last NUM lines. NUM must be a positive integer or prefixed with '+' to start from line NUM.,128,False,1,complete,rel07.0,5,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R1.3,R1,"When NUM is prefixed with '+' (e.g., -n +5), must print starting from line NUM to the end of the file. Line numbering starts at 1.",130,False,1,complete,rel07.0,5,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R1.4,R1,"Must read from stdin when no file arguments are given or when a file argument is ""-"".",85,False,1,complete,rel07.0,3,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R2.1,R2,-c NUM or --bytes=NUM must print the last NUM bytes of each input. -c and -n are mutually exclusive; the last one given takes precedence.,137,False,1,complete,rel07.0,4,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R2.2,R2,"When NUM is prefixed with '+' (e.g., -c +100), must print starting from byte NUM to the end. Byte numbering starts at 1.",120,False,1,complete,rel07.0,2,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R2.3,R2,"NUM may use multiplier suffixes as defined by GNU coreutils (b, K/KiB, M/MiB, G/GiB).",85,False,1,complete,rel07.0,1,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R3.1,R3,"When multiple files are given, must precede each file's output with a header in the format '==> FILENAME <==' followed by a newline. A blank line separates each file's header from the previous file's output.",207,False,1,complete,rel07.0,1,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R3.2,R3,"When a single file is given, must not print a header by default.",64,False,1,complete,rel07.0,1,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R3.3,R3,"-q or --quiet or --silent must suppress all headers, even for multiple files.",77,False,1,complete,rel07.0,1,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R3.4,R3,-v or --verbose must print headers even for a single file.,58,False,1,complete,rel07.0,1,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R4.1,R4,Must exit 0 when all input files are processed successfully.,60,False,1,complete,rel07.0,1,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R4.2,R4,Must exit 1 when any input file cannot be opened or read. Must still process and output content for the files that were successfully read.,138,False,1,complete,rel07.0,1,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R4.3,R4,"Differential tests must compare stdout output and exit codes between the Go binary and the reference binary via pkg/testutils. Tests must cover: default 10 lines, explicit -n count, -c byte count, +N offset (lines and bytes), multi-file headers, -q, -v, stdin input, and error on non-existent file.",298,False,1,complete,rel07.0,5,
srd055,srd055-tail,cmd/tail: Print the Last Lines or Bytes of Files,cmd/tail,R4.4,R4,"When a named file cannot be opened, must print an error message to stderr and continue processing remaining files.",114,False,1,complete,rel07.0,1,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R1.1,R1,"When given SOURCE DEST, must copy SOURCE to DEST. When given multiple SOURCE arguments and a DEST directory, must copy each SOURCE into DEST.",141,False,1,complete,rel07.1,2,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R1.2,R1,-i or --interactive must prompt before overwriting an existing destination file.,80,False,1,complete,rel07.1,2,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R1.3,R1,"-f or --force must remove an existing destination file if it cannot be opened for writing, then retry the copy.",111,False,1,complete,rel07.1,2,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R1.4,R1,"-n or --no-clobber must not overwrite an existing destination file. When combined with -i, -n takes precedence.",111,False,1,complete,rel07.1,3,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R2.1,R2,"-r or -R or --recursive must copy directories recursively, preserving the directory structure.",94,False,1,complete,rel07.1,2,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R2.2,R2,"Without -r, must refuse to copy a directory and print an error to stderr.",73,False,1,complete,rel07.1,3,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R2.3,R2,"-L or --dereference must follow symlinks in SOURCE, copying the file they point to.",83,False,1,complete,rel07.1,1,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R2.4,R2,"-P or --no-dereference must preserve symlinks, copying them as symlinks rather than following them. This is the default with -r.",128,False,1,complete,rel07.1,2,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R3.1,R3,"-p or --preserve=mode,ownership,timestamps must preserve file mode, ownership, and modification timestamps on the copy.",119,False,1,complete,rel07.1,2,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R3.2,R3,-a or --archive is equivalent to -dR --preserve=all. It preserves all attributes and copies recursively without following symlinks.,131,False,1,complete,rel07.1,1,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R3.3,R3,"--preserve=ATTR_LIST must accept a comma-separated list of attributes to preserve. Supported attributes are mode, ownership, timestamps, and links.",147,False,1,complete,rel07.1,1,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R3.4,R3,-v or --verbose must print the name of each file as it is copied.,65,False,1,complete,rel07.1,1,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R4.1,R4,Must exit 0 when all files are copied successfully.,51,False,1,complete,rel07.1,2,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R4.2,R4,"Must exit 1 when any copy operation fails (permission denied, source not found, destination is a directory without -r).",119,False,1,complete,rel07.1,3,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R4.3,R4,-t DIRECTORY or --target-directory=DIRECTORY must copy all SOURCE arguments into DIRECTORY.,91,False,1,complete,rel07.1,1,
srd056,srd056-cp,cmd/cp: Copy Files and Directories,cmd/cp,R4.4,R4,"Differential tests must compare exit codes and resulting file system state between the Go binary and the reference binary via pkg/testutils. Tests must cover: single file copy, multi-file copy into directory, -r recursive, -i interactive (via stdin), -f force, -n no-clobber, -p preserve, -a archive, -v verbose, symlink handling, and error cases.",347,False,1,complete,rel07.1,6,
srd057,srd057-mv,cmd/mv: Move or Rename Files,cmd/mv,R1.1,R1,"When given SOURCE DEST, must rename SOURCE to DEST if on the same filesystem, or copy and delete if on different filesystems.",125,False,1,complete,rel07.1,3,
srd057,srd057-mv,cmd/mv: Move or Rename Files,cmd/mv,R1.2,R1,"When given multiple SOURCE arguments and a DEST directory, must move each SOURCE into DEST.",91,False,1,complete,rel07.1,3,
srd057,srd057-mv,cmd/mv: Move or Rename Files,cmd/mv,R1.3,R1,Must move directories without requiring a recursive flag (unlike cp).,69,False,1,complete,rel07.1,3,
srd057,srd057-mv,cmd/mv: Move or Rename Files,cmd/mv,R1.4,R1,"When DEST exists and is a directory, must move SOURCE into DEST as DEST/SOURCE.",79,False,1,complete,rel07.1,3,
srd057,srd057-mv,cmd/mv: Move or Rename Files,cmd/mv,R2.1,R2,-i or --interactive must prompt before overwriting an existing destination file.,80,False,1,complete,rel07.1,1,
srd057,srd057-mv,cmd/mv: Move or Rename Files,cmd/mv,R2.2,R2,"-f or --force must not prompt before overwriting. When combined with -i, the last flag given takes precedence.",110,False,1,complete,rel07.1,1,
srd057,srd057-mv,cmd/mv: Move or Rename Files,cmd/mv,R2.3,R2,-n or --no-clobber must not overwrite an existing destination file.,67,False,1,complete,rel07.1,2,
srd057,srd057-mv,cmd/mv: Move or Rename Files,cmd/mv,R2.4,R2,"When the destination cannot be overwritten due to permissions, must print an error to stderr.",93,False,1,complete,rel07.1,2,
srd057,srd057-mv,cmd/mv: Move or Rename Files,cmd/mv,R3.1,R3,"-v or --verbose must print the name of each file as it is moved, in the format 'SOURCE -> DEST' or 'renamed SOURCE -> DEST'.",124,False,1,uncertain,rel07.1,2,
srd057,srd057-mv,cmd/mv: Move or Rename Files,cmd/mv,R3.2,R3,-t DIRECTORY or --target-directory=DIRECTORY must move all SOURCE arguments into DIRECTORY.,91,False,1,uncertain,rel07.1,1,
